"shot_id","shot_made_flag"
1500,0.362517118453979
1501,0.606410920619965
1503,0.413001298904419
1519,0.632607221603394
1524,0.368631839752197
1529,0.721546411514282
1533,0.691417872905731
1538,0.92028272151947
1539,0.383905023336411
1546,0.413872927427292
1555,0.381835758686066
1559,0.377904385328293
1563,0.596951901912689
1565,0.68626880645752
1574,0.353034377098083
1591,0.359906256198883
1594,0.327867716550827
1605,0.321139246225357
1611,0.413493633270264
1614,0.380885928869247
1620,0.389887750148773
1626,0.320534229278564
1630,0.397601217031479
1632,0.392890632152557
1634,0.362949907779694
1643,0.340790212154388
1651,0.455401510000229
1655,0.393024265766144
1658,0.29126513004303
1659,0.406813561916351
1665,0.40027180314064
1675,0.371421426534653
1680,0.810571312904358
1690,0.392408967018127
1696,0.338633239269257
1714,0.320710510015488
1721,0.418445348739624
1726,0.406905442476273
1728,0.398230224847794
1734,0.394669771194458
1735,0.345852434635162
1740,0.377687007188797
1744,0.776260495185852
1747,0.361091285943985
1752,0.312930285930634
1763,0.660568594932556
1765,0.639809966087341
1769,0.390899419784546
1785,0.678721964359283
1787,0.354494452476501
1788,0.39341726899147
1793,0.354633361101151
1800,0.391353756189346
1825,0.43261981010437
1826,0.690910935401917
1834,0.347774028778076
1843,0.362308293581009
1844,0.369159519672394
1848,0.330770820379257
1849,0.382538408041
1860,0.392726719379425
1863,0.399298191070557
1875,0.621478796005249
1883,0.381878942251205
1890,0.400826811790466
1892,0.369742602109909
1893,0.410409450531006
1897,0.333059787750244
1905,0.422282844781876
1908,0.577914178371429
1931,0.320343643426895
1940,0.770821690559387
1943,0.360689520835876
1947,0.225070789456367
1965,0.692905843257904
1967,0.431652724742889
1968,0.409871608018875
1972,0.634691178798676
1982,0.332599401473999
1985,0.305717349052429
2005,0.761691272258759
2010,0.749619007110596
2021,0.374551445245743
2024,0.722463846206665
2036,0.374335020780563
2043,0.619447648525238
2047,0.46660527586937
2049,0.388712614774704
2055,0.294270634651184
2065,0.379422694444656
2066,0.301747292280197
2070,0.283439010381699
2077,0.879144072532654
2085,0.672667920589447
2095,0.530313432216644
2097,0.617554187774658
2108,0.4063580930233
2112,0.61755234003067
2113,0.647419631481171
2122,0.175529465079308
2139,0.389882355928421
2144,0.580048263072968
2146,0.29907637834549
2148,0.167820855975151
2149,0.719277501106262
2157,0.362764447927475
2159,0.358226597309113
2168,0.374086558818817
2176,0.381892710924149
2178,0.590671062469482
2181,0.285885035991669
2187,0.72305953502655
2188,0.318226426839828
2190,0.318198978900909
2194,0.36815270781517
2197,0.285025864839554
2214,0.310879498720169
2217,0.180064484477043
2222,0.383684635162354
2223,0.317100524902344
2226,0.338046461343765
2230,0.708644211292267
2240,0.380132108926773
2247,0.353265404701233
2250,0.329888641834259
2259,0.577593266963959
2262,0.412469893693924
2266,0.363524168729782
2305,0.338301628828049
2310,0.348052501678467
2313,0.351614445447922
2319,0.723488390445709
2320,0.596853137016296
2345,0.331489413976669
2350,0.661822199821472
2356,0.385377526283264
2360,0.503813564777374
2370,0.428044199943542
2386,0.3357312977314
2398,0.327929645776749
2414,0.633661985397339
2435,0.689673364162445
2439,0.373934537172318
2446,0.697295486927032
2458,0.323479294776917
2465,0.340112805366516
2466,0.379696279764175
2470,0.325031578540802
2495,0.648372948169708
2501,0.329270482063293
2507,0.307075619697571
2533,0.209468200802803
2537,0.377516686916351
2538,0.321306109428406
2541,0.32022812962532
2542,0.674025774002075
2544,0.753201723098755
2554,0.267566621303558
2555,0.262269765138626
2565,0.445665627717972
2575,0.716336905956268
2586,0.41142401099205
2588,0.373155295848846
2594,0.627937376499176
2617,0.412875831127167
2618,0.310590952634811
2623,0.890602588653564
2631,0.363881945610046
2640,0.297923237085342
2642,0.667035281658173
2647,0.411719232797623
2663,0.384525001049042
2664,0.353307396173477
2676,0.397618025541306
2680,0.898672699928284
2681,0.401252955198288
2691,0.350362867116928
2693,0.389746367931366
2695,0.426916033029556
2704,0.316373229026794
2708,0.354874640703201
2709,0.896489024162292
2717,0.700420200824738
2722,0.394881784915924
2728,0.311418682336807
2732,0.670556128025055
2743,0.329086750745773
2752,0.309701085090637
2757,0.672330379486084
2761,0.357816100120544
2769,0.28886204957962
2771,0.359757423400879
2774,0.376483947038651
2776,0.358103722333908
2781,0.323892176151276
2793,0.360192507505417
2799,0.34829768538475
2803,0.325241208076477
2811,0.355350077152252
2818,0.355971872806549
2824,0.452152401208878
2828,0.692833244800568
2829,0.38548469543457
2830,0.395829230546951
2842,0.635551333427429
2847,0.732688009738922
2848,0.337082505226135
2868,0.297786563634872
2870,0.303874403238297
2885,0.183311223983765
2886,0.375392973423004
2889,0.58117413520813
2903,0.404938787221909
2904,0.694048225879669
2918,0.754975974559784
2919,0.340029776096344
2922,0.414871573448181
2923,0.331816345453262
2931,0.312845319509506
2945,0.365184783935547
2955,0.374026238918304
2957,0.613812863826752
2960,0.680941581726074
2963,0.314910680055618
2966,0.804384469985962
2972,0.667246878147125
2974,0.337539047002792
2982,0.305865466594696
2984,0.672663152217865
3016,0.382098317146301
3021,0.339853405952454
3023,0.807377815246582
3025,0.395981162786484
3029,0.281791031360626
3034,0.698586463928223
3038,0.354361534118652
3040,0.429025828838348
3051,0.727150917053223
3062,0.323541194200516
3069,0.323906004428864
3071,0.309401541948318
3076,0.913229882717133
3079,0.317196041345596
3081,0.309038013219833
3082,0.416820228099823
3084,0.771306395530701
3098,0.368462651968002
3104,0.404723405838013
3105,0.41426819562912
3114,0.682636737823486
3118,0.372059285640717
3122,0.304956018924713
3132,0.263128817081451
3138,0.379059970378876
3141,0.396306186914444
3156,0.615811169147491
3162,0.678941965103149
3167,0.323107063770294
3170,0.349670916795731
3171,0.285720765590668
3172,0.324513077735901
3176,0.919243395328522
3180,0.373581528663635
3189,0.298619121313095
3198,0.345024257898331
3206,0.368068963289261
3215,0.317325413227081
3222,0.694159865379333
3228,0.353981733322144
3229,0.329912513494492
3232,0.221053004264832
3233,0.257147252559662
3238,0.341176748275757
3256,0.401679664850235
3264,0.525159358978271
3273,0.367737084627151
3275,0.622070848941803
3285,0.569484174251556
3289,0.257400095462799
3294,0.302505940198898
3306,0.343600571155548
3311,0.654169976711273
3318,0.378382951021194
3322,0.598233044147491
3324,0.36841681599617
3334,0.594559788703918
3341,0.368124127388
3345,0.286210864782333
3346,0.874090969562531
3352,0.299254953861237
3368,0.338875979185104
3371,0.183620989322662
3372,0.369557559490204
3375,0.41178172826767
3384,0.352026581764221
3387,0.277948617935181
3393,0.360280126333237
3406,0.406714558601379
3411,0.57746821641922
3412,0.637361586093903
3414,0.553264617919922
3417,0.65736198425293
3420,0.704897582530975
3423,0.693460881710052
3436,0.304044961929321
3438,0.730102837085724
3442,0.280040591955185
3443,0.349819272756577
3451,0.280021399259567
3461,0.391971915960312
3489,0.279732882976532
3491,0.526821076869965
3510,0.661036729812622
3515,0.518413305282593
3527,0.350248217582703
3530,0.369886994361877
3540,0.289604306221008
3582,0.226675420999527
3604,0.355969280004501
3605,0.294658780097961
3609,0.324357390403748
3624,0.192221641540527
3628,0.717554211616516
3630,0.322846621274948
3641,0.283537209033966
3642,0.28495517373085
3648,0.350651621818542
3650,0.923073410987854
3652,0.89055860042572
3660,0.36487203836441
3664,0.296838909387589
3670,0.338319838047028
3672,0.386663019657135
3680,0.363362222909927
3682,0.904303252696991
3685,0.656414389610291
3686,0.333618700504303
3689,0.366903722286224
3705,0.38469409942627
3712,0.323859959840775
3713,0.359251171350479
3719,0.285344272851944
3721,0.35251796245575
3723,0.669235348701477
3724,0.269621223211288
3727,0.307755380868912
3733,0.560425817966461
3734,0.41189843416214
3742,0.354759812355042
3770,0.212998405098915
3777,0.32246658205986
3778,0.330270797014236
3780,0.336557447910309
3783,0.371738582849503
3784,0.353228330612183
3788,0.350249290466309
3790,0.343160778284073
3794,0.330732703208923
3795,0.404679089784622
3796,0.396840423345566
3801,0.51516729593277
3806,0.409389555454254
3813,0.412671595811844
3814,0.409801989793777
3818,0.578005850315094
3824,0.399739056825638
3836,0.407483011484146
3853,0.394334256649017
3855,0.32676437497139
3858,0.374551236629486
3861,0.716211080551147
3866,0.309184074401855
3870,0.383334159851074
3874,0.919508099555969
3876,0.278396517038345
3878,0.288616567850113
3890,0.364637970924377
3900,0.888631999492645
3904,0.341315180063248
3906,0.37418320775032
3907,0.340615510940552
3908,0.319459497928619
3912,0.357558786869049
3918,0.90829074382782
3923,0.896997928619385
3924,0.350114762783051
3925,0.248694777488708
3927,0.563675105571747
3955,0.912326514720917
3964,0.381769448518753
3969,0.3691765666008
3974,0.67341411113739
3976,0.388610541820526
3984,0.30264613032341
3991,0.36294013261795
3993,0.91262549161911
4009,0.292942076921463
4011,0.39114186167717
4020,0.378919631242752
4033,0.355447798967361
4041,0.37274706363678
4045,0.830540299415588
4052,0.406696170568466
4055,0.354920595884323
4056,0.357468694448471
4057,0.382281720638275
4067,0.918388366699219
4069,0.391104608774185
4077,0.332840234041214
4094,0.371526330709457
4095,0.349514245986938
4100,0.393535822629929
4119,0.374386966228485
4130,0.633983790874481
4131,0.393847107887268
4132,0.544757843017578
4134,0.574845492839813
4137,0.850746035575867
4138,0.367137849330902
4143,0.305566251277924
4145,0.378725916147232
4148,0.342512339353561
4163,0.151110544800758
4166,0.349291384220123
4169,0.712156474590302
4170,0.414853990077972
4174,0.377258270978928
4180,0.336821526288986
4199,0.914091348648071
4201,0.348523616790771
4203,0.342628568410873
4210,0.0611053518950939
4211,0.348810434341431
4213,0.901289641857147
4225,0.367089599370956
4235,0.294382035732269
4242,0.349796950817108
4245,0.341619580984116
4250,0.41915500164032
4252,0.372619271278381
4254,0.341239392757416
4263,0.366775393486023
4264,0.363124161958694
4268,0.320286631584167
4270,0.373825252056122
4282,0.695617258548737
4283,0.329204797744751
4291,0.354673355817795
4304,0.37831649184227
4306,0.316230565309525
4309,0.299797773361206
4310,0.341182947158813
4313,0.284541487693787
4314,0.356332302093506
4315,0.336576670408249
4321,0.36912602186203
4324,0.368931502103806
4325,0.354707658290863
4328,0.324931651353836
4329,0.282717883586884
4332,0.365773022174835
4337,0.354108095169067
4342,0.389694094657898
4344,0.399443060159683
4352,0.392276853322983
4355,0.318702846765518
4366,0.290480732917786
4371,0.33346951007843
4372,0.368101954460144
4376,0.338779240846634
4384,0.332913011312485
4387,0.345511168241501
4389,0.39180251955986
4390,0.334329932928085
4406,0.319947063922882
4407,0.775278389453888
4409,0.93204540014267
4410,0.722462296485901
4424,0.380761384963989
4434,0.346244841814041
4452,0.283948332071304
4460,0.345841377973557
4470,0.613982498645782
4480,0.340800553560257
4496,0.923576295375824
4503,0.309938699007034
4512,0.376977622509003
4518,0.598369836807251
4519,0.34090593457222
4522,0.316655457019806
4525,0.354375511407852
4537,0.607755482196808
4546,0.259884089231491
4547,0.891739904880524
4553,0.396526336669922
4556,0.345816910266876
4558,0.733700275421143
4563,0.200837001204491
4568,0.343324273824692
4574,0.716783761978149
4578,0.278537690639496
4587,0.348544269800186
4592,0.568968713283539
4610,0.341001838445663
4615,0.388682723045349
4619,0.367676466703415
4620,0.546048283576965
4625,0.676754891872406
4635,0.337753772735596
4636,0.377236783504486
4641,0.360326379537582
4650,0.326182335615158
4653,0.80855655670166
4665,0.316054165363312
4668,0.905111312866211
4669,0.292294800281525
4670,0.309662967920303
4674,0.321713864803314
4675,0.362230628728867
4676,0.268146246671677
4679,0.297383159399033
4680,0.8580362200737
4686,0.320900976657867
4699,0.39123123884201
4713,0.599963665008545
4718,0.36980938911438
4721,0.311446964740753
4722,0.31178742647171
4724,0.350991040468216
4730,0.915366113185883
4731,0.354896783828735
4735,0.331066995859146
4743,0.31543293595314
4745,0.296426832675934
4746,0.654494822025299
4747,0.334173768758774
4748,0.343153774738312
4769,0.367424041032791
4771,0.343839555978775
4774,0.318278014659882
4784,0.356602221727371
4797,0.365795433521271
4801,0.667715013027191
4804,0.197712540626526
4820,0.298120141029358
4833,0.370585322380066
4834,0.360796391963959
4851,0.320938467979431
4859,0.30523407459259
4860,0.907322764396667
4863,0.362799763679504
4873,0.370281040668488
4881,0.267273664474487
4892,0.318084537982941
4908,0.38071146607399
4911,0.313370138406754
4915,0.261254638433456
4922,0.332994669675827
4929,0.370950430631638
4936,0.310172587633133
4939,0.421261966228485
4951,0.311790138483047
4956,0.337570458650589
4961,0.384616047143936
4964,0.325768858194351
4981,0.364304006099701
4991,0.905496537685394
4992,0.340298712253571
4997,0.363372445106506
5004,0.318499535322189
5010,0.330026209354401
5012,0.39277982711792
5015,0.157084032893181
5020,0.363667815923691
5030,0.348421365022659
5051,0.918356418609619
5052,0.35615000128746
5057,0.610953092575073
5058,0.381640374660492
5060,0.377981424331665
5061,0.330353558063507
5064,0.364619493484497
5078,0.375851690769196
5080,0.354049265384674
5088,0.417607665061951
5089,0.728321194648743
5090,0.350617051124573
5103,0.927555501461029
5108,0.363236844539642
5114,0.353505074977875
5115,0.363248080015182
5124,0.680771708488464
5137,0.380506098270416
5139,0.327956467866898
5144,0.339998573064804
5149,0.775170624256134
5157,0.316595613956451
5163,0.317924052476883
5174,0.348481386899948
5176,0.389855355024338
5179,0.305557101964951
5186,0.420494765043259
5203,0.711629033088684
5204,0.710153579711914
5206,0.251357406377792
5207,0.637578368186951
5220,0.372457176446915
5221,0.696641445159912
5224,0.340009927749634
5227,0.295199781656265
5229,0.288804113864899
5232,0.843793094158173
5240,0.755040109157562
5242,0.614455878734589
5243,0.315942287445068
5245,0.698522448539734
5248,0.362910509109497
5249,0.289423882961273
5254,0.344555199146271
5269,0.366333097219467
5272,0.39866903424263
5276,0.376393109560013
5286,0.699159741401672
5290,0.325066298246384
5308,0.337992191314697
5316,0.407667905092239
5318,0.362283706665039
5319,0.337418079376221
5320,0.523639321327209
5322,0.32341742515564
5324,0.308689594268799
5331,0.692641615867615
5336,0.913668513298035
5344,0.335192561149597
5354,0.292558223009109
5356,0.0564504116773605
5358,0.305704951286316
5361,0.388294726610184
5365,0.766358196735382
5370,0.536431908607483
5376,0.368708074092865
5383,0.387710332870483
5384,0.363351732492447
5385,0.367554008960724
5393,0.732215642929077
5397,0.338888794183731
5398,0.379819214344025
5402,0.358859896659851
5407,0.712141871452332
5409,0.371777474880219
5425,0.361627012491226
5428,0.740354537963867
5430,0.381643354892731
5442,0.368318915367126
5447,0.376726150512695
5470,0.346014320850372
5485,0.341757148504257
5493,0.314457386732101
5502,0.579365789890289
5504,0.343782931566238
5517,0.260473966598511
5522,0.384077668190002
5527,0.709157884120941
5528,0.310055166482925
5536,0.567007541656494
5545,0.30780166387558
5576,0.334291279315948
5577,0.321045100688934
5592,0.302541196346283
5594,0.309224545955658
5595,0.379269033670425
5596,0.331953793764114
5599,0.416346162557602
5606,0.37784481048584
5617,0.335298120975494
5625,0.663331568241119
5626,0.312301725149155
5627,0.648849427700043
5642,0.689464211463928
5659,0.911551296710968
5664,0.6418616771698
5666,0.651950478553772
5671,0.316995143890381
5674,0.40639054775238
5677,0.610342800617218
5681,0.353134423494339
5683,0.0559900514781475
5700,0.366696506738663
5713,0.397659569978714
5715,0.398428708314896
5718,0.333162099123001
5726,0.561262369155884
5738,0.359216958284378
5741,0.637208700180054
5743,0.691639006137848
5753,0.347499459981918
5761,0.347393423318863
5789,0.650817275047302
5797,0.348694443702698
5803,0.321214914321899
5810,0.394035220146179
5813,0.349834144115448
5817,0.307342112064362
5818,0.325339734554291
5822,0.307228058576584
5829,0.536623001098633
5846,0.455082327127457
5847,0.282011806964874
5854,0.30216446518898
5858,0.358869075775146
5863,0.294320940971375
5869,0.308675080537796
5870,0.335056096315384
5876,0.138647630810738
5881,0.289789021015167
5901,0.306284487247467
5922,0.547723829746246
5928,0.721547722816467
5933,0.330233067274094
5934,0.713548421859741
5946,0.386668235063553
5951,0.290492683649063
5955,0.32088914513588
5956,0.866672337055206
5965,0.360827565193176
5972,0.359039753675461
5981,0.289189785718918
5997,0.368061661720276
6005,0.261893779039383
6009,0.268772095441818
6010,0.346066206693649
6015,0.346529066562653
6039,0.300709664821625
6047,0.711511075496674
6051,0.0616245158016682
6056,0.399233281612396
6061,0.333604454994202
6064,0.27347868680954
6065,0.391120970249176
6070,0.35084268450737
6085,0.693913400173187
6086,0.235555678606033
6091,0.748152792453766
6097,0.307581454515457
6099,0.36998450756073
6104,0.710345566272736
6108,0.369969457387924
6109,0.381529897451401
6124,0.655293405056
6142,0.720837473869324
6144,0.365132868289948
6150,0.327497959136963
6154,0.347579717636108
6155,0.34909862279892
6156,0.907203555107117
6158,0.354663640260696
6159,0.913078546524048
6169,0.686715841293335
6170,0.0480910837650299
6179,0.374710381031036
6184,0.587954163551331
6186,0.831858396530151
6204,0.127448350191116
6230,0.368092149496078
6231,0.346589237451553
6232,0.865744411945343
6235,0.379431247711182
6237,0.634708285331726
6239,0.362983107566833
6263,0.350009858608246
6265,0.365326821804047
6270,0.533520340919495
6271,0.306266099214554
6278,0.339089125394821
6279,0.63559478521347
6288,0.353024929761887
6294,0.371507704257965
6295,0.309245824813843
6302,0.639735639095306
6306,0.331927716732025
6322,0.837754309177399
6324,0.393542945384979
6327,0.32068657875061
6331,0.406773090362549
6334,0.346690565347672
6338,0.652986705303192
6339,0.646063566207886
6362,0.352965503931046
6372,0.345979571342468
6375,0.727489233016968
6393,0.315877109766006
6394,0.385475158691406
6405,0.917340576648712
6406,0.524530112743378
6416,0.658325552940369
6421,0.368636518716812
6422,0.304762840270996
6440,0.899200558662415
6457,0.720971703529358
6460,0.596733033657074
6463,0.355774819850922
6474,0.730302512645721
6476,0.395072162151337
6477,0.356821715831757
6482,0.746139109134674
6488,0.343123435974121
6489,0.334167271852493
6494,0.35771632194519
6499,0.653935313224792
6507,0.294456601142883
6524,0.316112399101257
6527,0.303284734487534
6531,0.291191965341568
6536,0.328097075223923
6538,0.150207966566086
6542,0.638062357902527
6565,0.340643793344498
6584,0.386993378400803
6588,0.363823264837265
6597,0.342743694782257
6603,0.723833620548248
6609,0.723294258117676
6613,0.731472551822662
6622,0.335754811763763
6630,0.375210613012314
6637,0.326704233884811
6639,0.729499995708466
6640,0.297033548355103
6646,0.372961610555649
6647,0.366219073534012
6648,0.922030746936798
6669,0.346097528934479
6680,0.34561213850975
6681,0.335735321044922
6684,0.12464265525341
6693,0.387415647506714
6694,0.320623964071274
6704,0.313012033700943
6706,0.323135316371918
6710,0.426846206188202
6713,0.389171183109283
6718,0.271718412637711
6732,0.397854030132294
6737,0.36301377415657
6739,0.325719118118286
6742,0.392301470041275
6746,0.605983138084412
6753,0.327270925045013
6771,0.309076279401779
6784,0.311966985464096
6790,0.910939037799835
6795,0.331640869379044
6807,0.324095338582993
6808,0.341438442468643
6818,0.307098776102066
6823,0.361615598201752
6830,0.3758205473423
6831,0.339011013507843
6832,0.324217319488525
6836,0.415408551692963
6846,0.347434103488922
6850,0.348332583904266
6854,0.381340980529785
6868,0.698905050754547
6876,0.544518351554871
6877,0.710349917411804
6881,0.158920168876648
6882,0.34994187951088
6884,0.389247804880142
6886,0.349992871284485
6901,0.358341932296753
6910,0.356964260339737
6913,0.353067427873611
6914,0.691395223140717
6918,0.742884159088135
6930,0.525944113731384
6941,0.345973283052444
6944,0.644144237041473
6945,0.328646779060364
6947,0.382095962762833
6949,0.751866936683655
6952,0.406270414590836
6963,0.572773277759552
6964,0.615736663341522
6972,0.722882509231567
6979,0.528835237026215
6981,0.358373135328293
6988,0.70827853679657
6990,0.358128935098648
6998,0.361751168966293
7004,0.403465330600739
7016,0.586690068244934
7027,0.366593182086945
7042,0.332420021295547
7056,0.298254013061523
7061,0.31246617436409
7069,0.581326425075531
7071,0.381381779909134
7088,0.622489750385284
7099,0.394000589847565
7108,0.352849662303925
7121,0.745936334133148
7125,0.718069493770599
7136,0.580395221710205
7149,0.643973529338837
7150,0.601273775100708
7151,0.2971570789814
7167,0.363671332597733
7177,0.685689389705658
7178,0.185237005352974
7183,0.649099707603455
7186,0.401529252529144
7190,0.271442323923111
7201,0.410938292741776
7202,0.390839248895645
7207,0.368505984544754
7213,0.374155938625336
7224,0.678793668746948
7225,0.32250040769577
7233,0.33312925696373
7239,0.31488248705864
7246,0.311330378055573
7248,0.368629962205887
7261,0.388253033161163
7264,0.360289871692657
7266,0.328331917524338
7274,0.310069292783737
7279,0.35104113817215
7293,0.33963668346405
7315,0.319079339504242
7322,0.369299471378326
7326,0.785543322563171
7341,0.348853915929794
7363,0.348336964845657
7365,0.614937841892242
7371,0.340083956718445
7377,0.405717402696609
7393,0.699550032615662
7405,0.307640999555588
7410,0.330516844987869
7434,0.657332897186279
7438,0.401902556419373
7447,0.692080855369568
7450,0.741735219955444
7452,0.399586081504822
7453,0.256712257862091
7455,0.353070169687271
7456,0.373217642307281
7457,0.874053418636322
7466,0.386431246995926
7470,0.701302647590637
7474,0.379910439252853
7487,0.586987912654877
7488,0.318086206912994
7492,0.679173231124878
7496,0.340263605117798
7501,0.593299806118011
7505,0.485355794429779
7512,0.301152616739273
7526,0.635322153568268
7536,0.607390642166138
7538,0.635570347309113
7539,0.425585478544235
7544,0.716359972953796
7554,0.529230535030365
7564,0.329422891139984
7566,0.672952651977539
7580,0.615260124206543
7581,0.776429831981659
7584,0.385589808225632
7587,0.353064686059952
7589,0.399337887763977
7590,0.410780906677246
7594,0.579070746898651
7597,0.354007840156555
7602,0.845118284225464
7603,0.338835626840591
7605,0.668544232845306
7609,0.3749118745327
7613,0.366911947727203
7619,0.297128051519394
7625,0.307136714458466
7626,0.396459728479385
7636,0.403980642557144
7639,0.69674825668335
7641,0.369659394025803
7643,0.761839628219604
7644,0.331038326025009
7657,0.362935155630112
7661,0.69438898563385
7666,0.315002739429474
7673,0.34311917424202
7683,0.416977167129517
7685,0.368549436330795
7699,0.34500589966774
7704,0.70177811384201
7705,0.578099429607391
7708,0.613184034824371
7728,0.32330396771431
7733,0.359574794769287
7741,0.34240660071373
7743,0.389158189296722
7745,0.348525106906891
7754,0.699972033500671
7756,0.32243937253952
7757,0.369448274374008
7770,0.591569185256958
7773,0.912572681903839
7774,0.378929167985916
7776,0.630403995513916
7777,0.338880866765976
7778,0.361875295639038
7781,0.330789834260941
7784,0.345475882291794
7789,0.781460046768188
7794,0.568408906459808
7799,0.390628933906555
7801,0.690081000328064
7818,0.272377520799637
7823,0.370375573635101
7828,0.389952331781387
7832,0.380192488431931
7839,0.409138679504395
7851,0.697566270828247
7856,0.371107131242752
7868,0.337000519037247
7869,0.185258105397224
7872,0.364166080951691
7874,0.327764242887497
7878,0.354555666446686
7888,0.391519814729691
7913,0.337169200181961
7923,0.418645143508911
7925,0.395406007766724
7926,0.65848308801651
7938,0.375092446804047
7942,0.712376594543457
7945,0.366099298000336
7954,0.602802336215973
7963,0.335971236228943
7969,0.403382241725922
7970,0.390834748744965
7977,0.389041185379028
7981,0.329410523176193
7990,0.281911909580231
8020,0.602009475231171
8023,0.3828045129776
8025,0.588704466819763
8034,0.38148707151413
8039,0.408680379390717
8046,0.307089149951935
